id,price_doc
30641,8955470.190099725
30642,5267372.33559975
30643,8956973.138745317
30644,7663783.184860298
30645,6950657.363907471
30646,4745677.840027526
30647,4392631.112831365
30648,13243154.57522825
30649,5349442.550596084
30650,4197770.904032145
30651,4669625.063548733
30652,3773778.5074503236
30653,3727793.1382373404
30654,5007432.9637166895
30655,4432825.39903335
30656,4058614.3224619925
30657,6381945.35776102
30658,3783484.296720948
30659,2789415.639774329
30660,8017715.688388078
30661,2994968.370334206
30662,4091286.3791715
30663,13420929.749059346
30664,7484665.31963384
30665,7103896.726005822
30666,4111524.4795959964
30667,3430591.1594303623
30668,4940089.839917689
30669,5418130.687631346
30670,3600237.5896914424
30671,6800665.4866663385
30672,6251519.56073314
30673,8925287.105941307
30674,10122332.182315124
30675,2746395.812746711
30676,8903544.98515629
30677,4210016.107644759
30678,9745177.823865721
30679,7493437.124958426
30680,5804929.023830075
30681,3337025.607207965
30682,8197045.256767828
30683,8357226.125766441
30684,3885933.092216015
30685,6685500.532413285
30686,5854969.421022574
30687,3476162.3344511576
30688,4080753.6632101135
30689,7704802.310017642
30690,13358741.91252585
30691,5266197.760083094
30692,6687417.132740693
30693,8823294.152226739
30694,3745738.6427714247
30695,4944166.578725226
30696,6389342.089697992
30697,7127885.025867004
30698,7924638.637161709
30699,6385765.200456293
30700,3395037.9318924034
30701,7566129.531220652
30702,6838873.781001141
30703,4866395.492814234
30704,5677100.877685543
30705,6816631.349511053
30706,11320196.946338037
30707,7247331.65893672
30708,10597261.079580098
30709,3623867.5946489163
30710,7711712.444900913
30711,6476793.324657062
30712,5125638.548553767
30713,4143857.052583892
30714,5368393.24753779
30715,5820286.393084392
30716,8344389.087078724
30717,5065154.769290065
30718,9953903.190446656
30719,11605027.044601094
30720,8579816.86521638
30721,4063360.110458106
30722,9072455.630780125
30723,7615188.558156615
30724,8749098.71210519
30725,6343928.225574447
30726,10004171.417549219
30727,7521025.331592107
30728,4945807.736427407
30729,6977458.495947894
30730,5542562.464644126
30731,6833931.178834828
30732,3929098.8720336035
30733,10436874.117702615
30734,4707576.182525058
30735,5339800.272339123
30736,7286397.792833662
30737,5160768.858674549
30738,4379157.742423022
30739,7172940.2008588
30740,5621652.608304799
30741,5182151.20872567
30742,4335652.529357115
30743,4977897.552805289
30744,5915186.220644333
30745,9259029.822075617
30746,5734151.2793360455
30747,11839502.284236174
30748,8404999.74068242
30749,4268237.49317771
30750,5816025.110590139
30751,5691313.028312652
30752,6687154.007092265
30753,6561357.527494701
30754,5703018.352888465
30755,7554953.395815104
30756,7230758.330408549
30757,4870993.532585314
30758,9031645.29687394
30759,6595851.575988269
30760,5464975.848801643
30761,9998477.432028836
30762,5801056.7737813
30763,8431534.562398208
30764,7044545.021213355
30765,4955496.8796524955
30766,4273177.185540317
30767,7321401.82396014
30768,5342001.30761501
30769,7868409.148653848
30770,8532246.322308246
30771,3413573.2293753056
30772,8761947.477087026
30773,8396161.534887927
30774,6580329.7568717385
30775,9397184.00233421
30776,6756757.779760381
30777,5709095.978123094
30778,9954834.218589734
30779,7801122.771473948
30780,6631426.7348665
30781,4379836.267063713
30782,8004757.731927296
30783,6129320.145205639
30784,3051591.764264995
30785,4560632.975075927
30786,3115621.3935624463
30787,6791433.29567579
30788,5908987.196996802
30789,7418547.018025374
30790,6344118.565828361
30791,7295262.833335621
30792,4722755.2768058125
30793,4645326.862481259
30794,8273203.546449764
30795,8795918.705979414
30796,11845503.993116835
30797,9863303.604167037
30798,3921748.4421156608
30799,7186345.2832396235
30800,12508469.10739196
30801,5508190.352830226
30802,17323049.80796682
30803,3210341.5406223405
30804,4955351.610669527
30805,7837502.674423207
30806,5003339.437772751
30807,6602022.219245642
30808,5233085.692038049
30809,6035576.683553104
30810,9354324.871039722
30811,4131924.6862884816
30812,5990734.919938847
30813,6149740.751696989
30814,4295797.990898427
30815,5533885.362931634
30816,9120524.882299548
30817,2160037.1225797683
30818,8169056.425003247
30819,7595639.9144001305
30820,6692022.974538101
30821,13057960.865149273
30822,8142936.508805215
30823,4417738.394663759
30824,4618019.470710972
30825,6474898.096715033
30826,7679768.204435337
30827,4609298.892449466
30828,4783535.00679036
30829,6143944.878970314
30830,7243633.803204874
30831,3069011.3695323933
30832,5796618.3144436665
30833,4234389.021197022
30834,3257600.221544802
30835,7530798.587493869
30836,8101488.699378584
30837,2984456.3627882786
30838,4866945.848129932
30839,5899126.871020412
30840,11492853.264008228
30841,8180589.293423586
30842,5661514.711183492
30843,5147432.662181985
30844,7415923.088219622
30845,9513314.676641101
30846,3517449.1447810605
30847,6828770.575055832
30848,8762997.048840126
30849,2835292.825191496
30850,2760556.9874292463
30851,5255889.128954997
30852,9944475.297260467
30853,5218389.026288373
30854,5447824.190957144
30855,2514428.809932067
30856,7328265.955104435
30857,4720882.454790346
30858,3883610.961583568
30859,5362955.683465771
30860,5427550.13549784
30861,4302615.159585241
30862,7001263.961982809
30863,7290516.102785086
30864,6252161.396624232
30865,6879016.628546663
30866,4656107.273417117
30867,6344023.2410588795
30868,9141911.212162899
30869,4757031.353674227
30870,8192986.084804842
30871,6196281.234266542
30872,5615488.401670489
30873,3152995.1421410926
30874,6444656.474954331
30875,5524763.157443314
30876,3566454.877340872
30877,7987468.521450052
30878,5913946.485274652
30879,9314729.268077468
30880,5706343.86322916
30881,2160053.4062466277
30882,3679173.57754324
30883,3963775.217043644
30884,6702648.499268498
30885,5938427.704429335
30886,9558912.547274519
30887,6490064.354342576
30888,3566454.877340872
30889,6505491.677723266
30890,9130745.48210735
30891,3780792.9968225174
30892,3455602.5284585543
30893,4357867.758138023
30894,8360065.891512359
30895,5013936.373618275
30896,2572341.1610453976
30897,9740589.037703788
30898,4467076.134096363
30899,3685735.8878137358
30900,5103337.385074668
30901,4812475.914401211
30902,3174803.566826851
30903,4743405.137629044
30904,7848636.967183618
30905,6216248.427289439
30906,5159013.275193999
30907,10856832.837569445
30908,2572762.3606569013
30909,8387743.886765972
30910,8144274.568952119
30911,4988019.089282742
30912,5004511.9143505
30913,5418558.179052197
30914,6340584.254838062
30915,6278419.523374457
30916,5283597.745339088
30917,6848657.090455476
30918,5722536.545016342
30919,7551987.571933221
30920,4602135.745726299
30921,3061606.2278743833
30922,6481069.328124154
30923,4789912.035591371
30924,6746247.053090977
30925,10433442.820293723
30926,4499294.750383984
30927,9672110.615430018
30928,5824781.0564747695
30929,6259046.968368478
30930,9257413.813085154
30931,5063536.838155799
30932,4330294.885109486
30933,6709036.800785866
30934,9037371.334446603
30935,3376072.178087732
30936,4116049.672029674
30937,8782536.520878969
30938,2508539.448705338
30939,11011925.512297938
30940,2770532.31459596
30941,7065961.474064488
30942,4626887.767264003
30943,6416441.196577022
30944,6419710.3673198465
30945,5051778.803731744
30946,11451678.099563949
30947,2739773.3044909835
30948,7172294.737469519
30949,6999416.940146424
30950,6901813.619662423
30951,9337022.210308786
30952,9216541.399421858
30953,7430044.818085605
30954,6109693.96517624
30955,5997629.642847702
30956,3791644.484816203
30957,4945149.764743617
30958,14489014.316766094
30959,9304217.255909748
30960,7020109.478507899
30961,5469390.482149052
30962,10255311.045062209
30963,2882290.8257031795
30964,5019009.684942173
30965,5847024.1129457485
30966,9995080.322142055
30967,9753604.269578269
30968,3729243.254425982
30969,2387018.8198571363
30970,6494067.870322532
30971,9436987.1495764
30972,2912080.735815228
30973,6217358.892034011
30974,3296450.180143172
30975,8632278.898535816
30976,7212982.06498993
30977,2257044.379553412
30978,9319971.90128363
30979,3836036.0036664195
30980,5284692.385184001
30981,7257483.452151103
30982,5959425.503177065
30983,3665870.89438512
30984,7004950.441283284
30985,2671135.263751301
30986,7857528.776363948
30987,10313682.974310713
30988,5392729.766040459
30989,9326193.287744636
30990,9659178.93408509
30991,9196396.200879347
30992,5417912.029469896
30993,6708624.040583042
30994,5355113.918167433
30995,7775848.790696658
30996,6522853.293329891
30997,7353174.5719498675
30998,6451639.582980437
30999,8058169.023042005
31000,8766530.110210586
31001,6652826.972557047
31002,7186712.763590764
31003,7213591.822209401
31004,3307655.8498553317
31005,2547158.176778774
31006,3408362.9307232974
31007,6388501.928705193
31008,6650861.584898064
31009,5442604.507953886
31010,6657454.071793972
31011,4664833.76997446
31012,5962712.710312432
31013,7658820.187470876
31014,6865394.077389237
31015,8008926.494258067
31016,3611667.208130289
31017,7575043.864449738
31018,5374084.010776006
31019,4511133.447483959
31020,3220221.14595918
31021,9908485.040023936
31022,9967202.349153737
31023,7964450.45518331
31024,4208351.3158035595
31025,8668911.21320583
31026,6870876.072880855
31027,4261995.077615215
31028,5048882.324142769
31029,11010788.640129907
31030,2748809.0356036117
31031,4545739.819809667
31032,9182818.964098675
31033,8986710.038482837
31034,8522644.32623881
31035,5965851.201344373
31036,6680066.718802905
31037,14666776.405316073
31038,3433758.5175776035
31039,2683582.3570318837
31040,6165211.7568570245
31041,3444669.8350331746
31042,3074414.319890382
31043,5187453.5194585705
31044,6955774.95096085
31045,5153538.8302518
31046,4016806.8181770127
31047,9782130.682558669
31048,6532799.053931974
31049,6159084.955062473
31050,8891893.43290239
31051,5751304.861466909
31052,2585973.0004271334
31053,9494232.381358031
31054,6836433.2976747565
31055,7396976.879314179
31056,10079011.966849351
31057,6377615.445060605
31058,5479605.820520025
31059,3670188.4058488496
31060,6552956.452414406
31061,6592084.768376549
31062,6229298.92439113
31063,2583707.1947344905
31064,3231913.1006029006
31065,7518857.784891676
31066,4317356.376744911
31067,9522748.726591378
31068,3441889.6771230586
31069,5508466.045945702
31070,4637394.435205049
31071,2747133.7684043543
31072,6869081.485655317
31073,2160053.4062466277
31074,5065207.960774066
31075,10116628.232365519
31076,6405473.295173882
31077,5643899.399770189
31078,4224961.675220738
31079,6767319.812946893
31080,6049354.18603206
31081,4405899.029087365
31082,10547872.849776926
31083,5739813.428305413
31084,7495711.670732083
31085,7510109.429022199
31086,2845740.835571982
31087,4256487.507035881
31088,4903466.826835987
31089,5698154.267135329
31090,10264947.864058165
31091,2607540.434120709
31092,6071906.762593952
31093,7103896.726005822
31094,6939228.470373569
31095,4095356.1951140855
31096,12462189.49575869
31097,10050253.308126867
31098,8631210.183565665
31099,4777699.722725173
31100,5022268.096104937
31101,6564909.59737675
31102,6241223.696230307
31103,10180495.639329625
31104,4838297.312304586
31105,7196727.462807316
31106,3149730.053635424
31107,9986780.994255986
31108,6630130.11509732
31109,4953668.183635726
31110,7074514.0670353435
31111,10819279.902377151
31112,4488869.750983657
31113,4133182.924799393
31114,4000292.308316808
31115,5171623.176841412
31116,6399990.585943915
31117,7566986.684332475
31118,4034816.113646731
31119,4024362.229980111
31120,5299217.300319511
31121,8632732.45865432
31122,8064114.616758779
31123,6895735.344111642
31124,6417683.789335247
31125,3282331.5840084422
31126,11598858.432026643
31127,6066624.498552244
31128,7828040.600546801
31129,5402060.572666561
31130,7076841.385342941
31131,9296371.536641479
31132,8945626.70079744
31133,7725011.628301458
31134,6719811.42191489
31135,9125053.106910082
31136,6829015.212488387
31137,5041100.687980233
31138,5369661.134444438
31139,3381606.530920863
31140,7670157.35390472
31141,6792048.09325357
31142,7980538.11154682
31143,4674448.338797185
31144,2385309.173199339
31145,4801714.487580633
31146,5257437.648880754
31147,10574905.923635185
31148,5996404.48224862
31149,2357228.909745089
31150,8860606.793688884
31151,5225785.483411096
31152,8335650.816630192
31153,6033612.577037806
31154,7854996.834176924
31155,5939060.349416868
31156,10327836.405792795
31157,3787004.876692472
31158,9684028.49392529
31159,6023222.361558232
31160,5896642.5373891555
31161,3163803.7652646936
31162,4735729.7202473385
31163,6643373.309411675
31164,5290563.079972945
31165,6200639.860348802
31166,6078141.478002245
31167,4669727.231912789
31168,9186313.22445036
31169,8357956.222327525
31170,5844361.380772361
31171,7260427.215831054
31172,4775988.465975718
31173,7787254.306812152
31174,9614794.639657699
31175,10899920.30652101
31176,6438085.941088824
31177,9135414.136405224
31178,4502394.416385537
31179,5849346.696617328
31180,3022206.5539513007
31181,3873614.8948227186
31182,3306715.4811018147
31183,7609831.659753213
31184,4528294.824088687
31185,3611592.4635618906
31186,8872638.64858526
31187,3648698.4237309564
31188,6303384.383801686
31189,2553962.419084423
31190,7318173.342456976
31191,10705363.925958747
31192,5226573.659981456
31193,3184498.6118650623
31194,6180233.541488495
31195,6464592.170791913
31196,4743061.5784263015
31197,10035974.343102925
31198,6541200.668983476
31199,5748866.210028065
31200,7019742.749966688
31201,3846886.8569567986
31202,3378894.5338197816
31203,6790809.132470697
31204,3587539.437240081
31205,7665721.452214999
31206,4712869.677049718
31207,3089621.8337381966
31208,6914335.85459091
31209,4868734.8097698055
31210,3076789.5987117477
31211,8267860.010307686
31212,4983601.314096805
31213,8741351.570864556
31214,5518020.859764847
31215,5418312.898172028
31216,6998411.75451619
31217,6217769.368430493
31218,6191685.125931688
31219,3514080.080356283
31220,3713065.623031157
31221,2494316.7651777873
31222,7336027.002590248
31223,7442962.577199038
31224,6904254.11205321
31225,6386837.612663532
31226,5958074.823556725
31227,7126000.906534998
31228,11874223.289892484
31229,4863229.738705985
31230,5931196.878649296
31231,4990111.691890574
31232,2671944.5628467295
31233,4930619.938159062
31234,4394892.820069112
31235,5468571.985548928
31236,6339619.91363742
31237,9904996.497597113
31238,6043341.67521554
31239,10581719.6731221
31240,6603409.10115754
31241,4663113.150726311
31242,6296892.366824071
31243,3931702.446141541
31244,6396458.125473775
31245,8613668.359541863
31246,9206021.481681667
31247,5737849.321790114
31248,7702370.325341284
31249,7779172.995575579
31250,6361393.463232603
31251,6154912.961770033
31252,5790920.143334618
31253,7779125.271331368
31254,7964359.6437265985
31255,10384993.31017649
31256,6823440.926151801
31257,5099314.250453474
31258,7278074.78847681
31259,6928106.489633709
31260,9189150.060382033
31261,13079400.784784496
31262,6216248.427289439
31263,5988095.15338863
31264,3172403.676788764
31265,7481065.906118268
31266,8039035.327646982
31267,3311957.6804005112
31268,4113577.298723409
31269,7934161.04826908
31270,3758851.1052669305
31271,4694678.984249976
31272,7594665.382584602
31273,7138947.831158534
31274,4675876.367999094
31275,5574718.957549429
31276,6022279.664705245
31277,4337118.248773723
31278,9045437.3941606
31279,8221952.96940401
31280,8518058.693993747
31281,6318985.616805924
31282,9981398.714397734
31283,6737403.252662504
31284,5112221.23379886
31285,4407259.775063713
31286,9221617.29888688
31287,7476014.8080547415
31288,3492705.66460518
31289,9547792.31576389
31290,3766363.0957636386
31291,6320478.753560882
31292,3530108.0211732294
31293,6159888.213810893
31294,3927407.561796833
31295,10019703.532465737
31296,5886182.002974421
31297,2767224.539027757
31298,4806477.126176786
31299,7568979.24543871
31300,7037129.201138731
31301,5085841.56263555
31302,8151751.40415116
31303,7564894.125912201
31304,5695221.718185479
31305,9631713.767202165
31306,3385894.594277638
31307,6856283.256421614
31308,7243173.970045881
31309,9140004.288915087
31310,10380686.26635295
31311,6290919.92054018
31312,5667162.998024568
31313,10786588.663418712
31314,5071008.580312214
31315,7654274.82483411
31316,7946174.043988012
31317,10749466.481026765
31318,8631877.123530317
31319,5023388.302431139
31320,6688713.336561514
31321,5685222.762619755
31322,7753601.966253223
31323,8818565.682395145
31324,7834737.027238278
31325,6766424.968362762
31326,4872997.999207639
31327,6871224.19057413
31328,8493700.85728999
31329,5962488.751195556
31330,6482321.2215060275
31331,8386106.530575799
31332,4849299.878598507
31333,4093398.8311694227
31334,4044434.6163911596
31335,3603453.2356471196
31336,7568113.614202922
31337,5808507.623523539
31338,3088445.6186298486
31339,3904814.8726895936
31340,5551892.184714089
31341,7490587.960149715
31342,5310511.963532144
31343,3510035.957740763
31344,3765407.0572436415
31345,6596528.249475153
31346,3894071.878071052
31347,3435892.333983101
31348,11178083.42588357
31349,10214719.012942549
31350,4189679.766788263
31351,4346496.780029088
31352,8914548.486209255
31353,4781561.31827667
31354,6231724.245377034
31355,10845627.614037318
31356,3979280.604493524
31357,3794700.8761236575
31358,4589516.439836688
31359,6592639.338404903
31360,5168702.315127013
31361,3972922.4672987144
31362,8315311.878258357
31363,4777272.16984449
31364,5282487.422244083
31365,3661316.342862609
31366,9038489.948566271
31367,8147451.22096641
31368,6503177.8984877765
31369,4310615.764203577
31370,7941029.266365288
31371,6327318.370566934
31372,7782838.730278943
31373,4165582.5170991085
31374,6164217.959734142
31375,4417800.369712612
31376,5755985.302954111
31377,9481210.102182474
31378,6439147.7382111605
31379,14635276.348786747
31380,4326505.090307467
31381,9914190.538751617
31382,6255373.158149643
31383,9535517.489688538
31384,11112405.789978294
31385,9504815.746614069
31386,4882836.358044531
31387,11549792.996835023
31388,6526333.255140116
31389,3034737.5971044395
31390,7767611.667134302
31391,6125954.293443121
31392,6954141.6437331345
31393,9400881.819141358
31394,4969307.035356481
31395,7788252.67178845
31396,9614661.445455737
31397,2217538.333235423
31398,2826862.6142552197
31399,10505675.609541602
31400,5448388.105686971
31401,8126007.013613235
31402,9397238.056259908
31403,3725829.866249527
31404,5066115.102240678
31405,3865451.579158189
31406,5990427.384504182
31407,3234623.3880994506
31408,6692845.543926559
31409,4565792.758697224
31410,10310537.677656557
31411,8848243.785402527
31412,9835932.049496328
31413,7122344.490980437
31414,6872961.557203179
31415,10203800.650580062
31416,7621345.70054967
31417,5117331.597885003
31418,8846966.315835513
31419,9435888.749983624
31420,5361817.12130183
31421,4980006.750840712
31422,6609550.072973635
31423,6186869.70732019
31424,14933797.466055043
31425,5401488.378731156
31426,5043801.889765643
31427,2983058.3595000766
31428,7458019.179652711
31429,8518874.174063697
31430,7722668.649709526
31431,5703953.796365624
31432,6377813.056867247
31433,4985888.310017453
31434,2791773.819013034
31435,10577736.205584109
31436,5435629.437478546
31437,10235366.392693305
31438,7085102.582624134
31439,10198387.744270258
31440,5574889.842765685
31441,7090916.352174126
31442,8262132.53523563
31443,9724963.062681718
31444,8567907.489494087
31445,7526045.870304991
31446,8394299.18095564
31447,4478625.089596912
31448,10165558.907679388
31449,8123240.047072554
31450,6438873.152137749
31451,9078490.013629165
31452,7033743.579385497
31453,2818123.322973257
31454,4724768.044880994
31455,7943687.662883123
31456,3231913.1006029006
31457,8480748.264905652
31458,11567995.473534346
31459,6699027.822345814
31460,4021593.1214972194
31461,4739460.429852171
31462,3678858.930637
31463,5994579.512010599
31464,6210670.75059535
31465,5563577.698331984
31466,10118495.42152634
31467,2948746.2379233437
31468,9419199.70875297
31469,4118587.473116286
31470,5073035.425092181
31471,7078404.526128672
31472,4463777.7393462565
31473,8617234.961135099
31474,7243107.235238358
31475,4531395.972776098
31476,12531165.101538364
31477,8573892.279230801
31478,4352017.220558806
31479,6704225.994371256
31480,6769085.871319415
31481,8115921.214870403
31482,9768353.94405726
31483,7309223.723282924
31484,6549514.591480058
31485,2625806.8228616575
31486,4518942.189575147
31487,4243128.577485772
31488,8615062.489159519
31489,8529048.35392859
31490,4344147.98014162
31491,7162415.390280118
31492,8584196.621260945
31493,8648500.335274182
31494,6155770.6824673675
31495,4869297.6720234845
31496,8833432.72587519
31497,2871876.2513512103
31498,5394085.019268383
31499,11174182.371858213
31500,7591890.629690517
31501,8961986.47613315
31502,9796426.201692412
31503,4048529.087417423
31504,7695552.937189637
31505,7315939.623559443
31506,8691718.268577121
31507,6404146.270100456
31508,9439698.082576761
31509,4338164.623193199
31510,6674227.507260781
31511,4951162.366205455
31512,7092739.969090423
31513,12745709.067627184
31514,8393741.890712487
31515,2388738.411219391
31516,10202324.114455665
31517,6763351.358889211
31518,8002871.230680902
31519,5209806.485828733
31520,4231796.367256544
31521,6166999.124291128
31522,3591293.4163544104
31523,6665961.267022675
31524,5914289.6607743
31525,9750984.45007184
31526,6545439.062233928
31527,10468433.524936644
31528,4211006.934480232
31529,5501635.231251774
31530,6101319.033431176
31531,8359096.835882243
31532,5663138.318058002
31533,9886560.624718009
31534,7937732.975021975
31535,7856797.62896066
31536,9094697.198499626
31537,2902099.1731462507
31538,5216478.105861982
31539,4788255.841680443
31540,7483395.911307536
31541,5023779.680634424
31542,4589636.440721291
31543,3338374.2431145543
31544,3034737.5971044395
31545,8733273.222101703
31546,10794158.859782992
31547,7170581.117896242
31548,4881530.506260328
31549,6023668.669770503
31550,5128654.043173967
31551,6579561.504062997
31552,7600313.822953863
31553,7203010.700108366
31554,7099753.276201377
31555,3622670.490867432
31556,2414713.836733885
31557,6340235.844819009
31558,7587439.598491689
31559,6191816.59907122
31560,2907653.5823689383
31561,8062691.631838219
31562,9643603.382047432
31563,3545355.8077602843
31564,8883101.201994322
31565,5065796.825009982
31566,6706717.285873737
31567,6537673.1644249745
31568,8452528.500880959
31569,3368366.362128107
31570,7799326.839760665
31571,4624112.554887729
31572,2701574.113507878
31573,4569516.423410054
31574,9642560.824432574
31575,5716770.981776191
31576,11429706.236374013
31577,6278421.607792344
31578,7754423.119131757
31579,6069016.336876256
31580,7279171.5041653775
31581,6735064.920396924
31582,7624374.614844998
31583,9197271.108494367
31584,2910268.65994078
31585,5317457.759091276
31586,9084068.899918145
31587,10760406.381370232
31588,8779962.68632753
31589,4096236.5223846175
31590,6943818.570652038
31591,7110546.694118876
31592,8250577.706749363
31593,7745109.720844837
31594,4950157.172167569
31595,6432339.9232918415
31596,4233992.681039734
31597,4842027.208582383
31598,4434997.5614957325
31599,10323387.64442945
31600,7766905.843374932
31601,12074040.046123186
31602,6488135.022850307
31603,8252724.768316172
31604,2395516.7254120223
31605,4021593.1214972194
31606,6618756.600883208
31607,7150931.980731901
31608,6749586.929275136
31609,4251818.496821308
31610,8834683.8276801
31611,5703328.388474802
31612,4563215.193854605
31613,5585221.928283725
31614,7492434.471604267
31615,6102387.194503752
31616,7380353.5192878
31617,3437980.1228184067
31618,5574232.418936264
31619,7346389.599837163
31620,3952481.9714576975
31621,8585076.448028168
31622,8168014.42720243
31623,6200785.728066332
31624,5909587.946833117
31625,9557719.586833129
31626,4834985.131317191
31627,6196520.191084844
31628,6255902.012022054
31629,9431479.621126376
31630,3831618.8465087386
31631,6117487.818093708
31632,11538109.390454598
31633,4387391.436742863
31634,7453267.78224642
31635,8172346.990071634
31636,5506784.832874563
31637,4793213.670630543
31638,3194945.802827605
31639,3083930.3646120857
31640,10454186.340683324
31641,3346095.6817009617
31642,4792106.04556209
31643,8615361.952791885
31644,9372677.236715822
31645,5768772.206817148
31646,9598127.365440927
31647,4756204.97226557
31648,5878659.544434708
31649,4551398.469940779
31650,6572313.0428780895
31651,10635540.061686963
31652,2802709.8872626163
31653,5444267.271832606
31654,6153234.39171304
31655,4804083.278421674
31656,11337523.536209885
31657,7276047.451264946
31658,4142404.250783069
31659,6813753.833497571
31660,4756558.772023491
31661,7259705.340874497
31662,5819755.298357921
31663,3045124.891876286
31664,4689264.265512196
31665,3429829.57887158
31666,4694169.152294517
31667,5157521.672914219
31668,5123142.537697969
31669,9384854.66318376
31670,5749831.936582644
31671,6679122.659801109
31672,7510923.9093571305
31673,7902954.54713547
31674,6801982.322588207
31675,8212161.305485416
31676,7993335.990017824
31677,5747971.67884421
31678,9183736.28188534
31679,7293037.282527247
31680,6388572.483349255
31681,5822423.577421788
31682,4869704.959310569
31683,5121976.05418037
31684,6199437.697511839
31685,3499544.5992025975
31686,9519777.961884227
31687,8091274.852740224
31688,8524522.836870981
31689,2943571.316245172
31690,3401800.3649401013
31691,3771078.8029748183
31692,4977788.65885675
31693,4766746.290080607
31694,8584551.694739869
31695,6608457.312351767
31696,3755023.603373464
31697,6401663.719295856
31698,2973087.214132188
31699,6740795.249758448
31700,5014004.276806726
31701,8161170.120230949
31702,7783183.980869878
31703,7877519.411217961
31704,4736001.275764652
31705,9568006.605100092
31706,6235632.505262686
31707,6831672.380036296
31708,6969138.960674157
31709,5801456.400098782
31710,10066380.549604269
31711,6924811.511832047
31712,7557208.017681114
31713,6379603.275503479
31714,6434649.862791209
31715,3321918.43270249
31716,5304386.812100546
31717,5813459.542186532
31718,3213231.1384112034
31719,6330049.5762418695
31720,9451091.691407721
31721,5565994.0586388605
31722,7963022.239876831
31723,6604707.573389169
31724,7380605.73910184
31725,3309050.7263757763
31726,9798880.364959193
31727,5602165.417880407
31728,4073208.062569853
31729,6887540.439167565
